date,type,category,keyword,value
2021-03-23,daily,Business,NFT,0.122984501397072
2021-03-23,daily,Politics,Farmers Protest,0.212387899965068
2021-03-23,daily,Entertainment,Miss Universe,0.107249809014515
2021-03-23,daily,Tragedy,Lakhimpur Kheri,0.1
2021-03-23,daily,Tragedy,Cyclone Tauktae,0.1
2021-03-23,daily,Tragedy,Cyclone Yaas,0.1
2021-03-23,daily,Tragedy,Cyclone Gulab,0.1
2021-03-23,daily,Tragedy,Cyclone Jawad,0.1
2021-03-23,daily,Politics,Pegasus,0.108584474885845
2021-03-23,daily,Entertainment,Aryan Khan,0.1
2021-03-23,daily,Elections,UP Election,0.682647058823529
2021-03-23,daily,Politics,Bulli Bai app,0.1
2021-03-23,daily,Tragedy,Vaishno Devi stampede,0.1
2021-03-23,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-03-23,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-03-23,daily,Tragedy,Uttarakhand flood,0.1
2021-03-23,daily,Elections,KMC Election 2021 Results,0.1
2021-03-23,daily,Politics,Panama Papers,0.1
2021-03-23,daily,Sports,Vijay Hazare Trophy,0.106086956521739
2021-03-23,daily,Sports,Novak Djokovic,0.127619047619048
2021-03-23,daily,World,Suez Canal Crisis,0.1
2021-03-23,daily,Business,cryptocurrency,0.449480929865838
2021-03-23,daily,"Festival, Days",Kumbh Mela,0.274686275702014
2021-03-23,daily,Sports,Tokyo Olympics,0.1
2021-03-23,daily,health,Delta variant,0.1
2021-03-23,daily,Business,Jack Dorsey quits,0.1
2021-03-23,daily,"Violence, war",Nagaland Killings,0.1
2021-03-23,daily,Sports,IPL Auction,0.141666666666667
2021-03-23,daily,Business,Pandora Papers,0.1
2021-03-23,daily,Sports,India vs South Africa,3.71666666666667
2021-03-23,daily,Sports,Eurocup,0.1
2021-03-23,daily,Health,COVID Vaccine,3.51868131868132
2021-03-23,daily,Business,Elon Musk,0.506593406593407
2021-03-23,daily,Entertainment,Vicky Kaushal,0.108571428571429
2021-03-23,daily,Sports,bajrang Punia,0.1
2021-03-23,daily,Sports,P V Sindhu,0.1
2021-03-23,daily,Sports,Sushil Kumar,0.1
2021-03-23,daily,Sports,Paralympics,0.1
2021-03-23,daily,Sports,IPL,5.92
2021-03-23,daily,Entertainment,Shershaah,0.1
2021-03-23,daily,Entertainment,Sooryavanshi,0.1
2021-03-23,daily,Entertainment,Drishyam 2,0.23
2021-03-23,daily,health,Bird Flu,0.101032385336183
2021-03-23,daily,Sports,Copa America,0.1
2021-03-23,daily,Sports,Wimbledon,0.1
2021-03-23,daily,Sports,English Premier League,0.135573741327166
2021-03-24,daily,Sports,T20 World Cup,0.72434638147146
2021-03-24,daily,Health,Omicron,0.1
2021-03-24,daily,Tragedy,Bipin Rawat Death,0.1
2021-03-24,daily,"Festival, Days",Independence Day,0.229722561681359
2021-03-24,daily,Business,Zomato IPO,0.1
2021-03-24,daily,Business,PayTM IPO,0.1
2021-03-24,daily,Business,nykaa IPO,0.1
2021-03-24,daily,Elections,West Bengal Election,0.891757920442131
2021-03-24,daily,Health,coronavirus,10.6892857142857
2021-03-24,daily,World,Taliban,0.1
2021-03-24,daily,Governance,Air India Divestment,0.1
2021-03-24,daily,Sports,Neeraj Chopra,0.1
2021-03-24,daily,Entertainment,Raj Kundra,0.100779220779221
2021-03-24,daily,"Violence, war",Myanmar coup,0.1
2021-03-24,daily,Business,NFT,0.126984501397072
2021-03-24,daily,Politics,Farmers Protest,0.212387899965068
2021-03-24,daily,Entertainment,Miss Universe,0.107249809014515
2021-03-24,daily,Tragedy,Lakhimpur Kheri,0.1
2021-03-24,daily,Tragedy,Cyclone Tauktae,0.1
2021-03-24,daily,Tragedy,Cyclone Yaas,0.1
2021-03-24,daily,Tragedy,Cyclone Gulab,0.1
2021-03-24,daily,Tragedy,Cyclone Jawad,0.1
2021-03-24,daily,Politics,Pegasus,0.108584474885845
2021-03-24,daily,Entertainment,Aryan Khan,0.1
2021-03-24,daily,Elections,UP Election,0.645147058823529
2021-03-24,daily,Politics,Bulli Bai app,0.1
2021-03-24,daily,Tragedy,Vaishno Devi stampede,0.1
2021-03-24,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-03-24,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-03-24,daily,Tragedy,Uttarakhand flood,0.1
2021-03-24,daily,Elections,KMC Election 2021 Results,0.1
2021-03-24,daily,Politics,Panama Papers,0.1
2021-03-24,daily,Sports,Vijay Hazare Trophy,0.1
2021-03-24,daily,Sports,Novak Djokovic,0.127619047619048
2021-03-24,daily,World,Suez Canal Crisis,0.1
2021-03-24,daily,Business,cryptocurrency,0.420147596532505
2021-03-24,daily,"Festival, Days",Kumbh Mela,0.266686275702014
2021-03-24,daily,Sports,Tokyo Olympics,0.1
2021-03-24,daily,health,Delta variant,0.1
2021-03-24,daily,Business,Jack Dorsey quits,0.1
2021-03-24,daily,"Violence, war",Nagaland Killings,0.1
2021-03-24,daily,Sports,IPL Auction,0.141666666666667
2021-03-24,daily,Business,Pandora Papers,0.1
2021-03-24,daily,Sports,India vs South Africa,3.85
2021-03-24,daily,Sports,Eurocup,0.1
2021-03-24,daily,Health,COVID Vaccine,3.44725274725275
2021-03-24,daily,Business,Elon Musk,0.506593406593407
2021-03-24,daily,Entertainment,Vicky Kaushal,0.108571428571429
2021-03-24,daily,Sports,bajrang Punia,0.1
2021-03-24,daily,Sports,P V Sindhu,0.1
2021-03-24,daily,Sports,Sushil Kumar,0.1
2021-03-24,daily,Sports,Paralympics,0.1
2021-03-24,daily,Sports,IPL,6.07
2021-03-24,daily,Entertainment,Shershaah,0.1
2021-03-24,daily,Entertainment,Sooryavanshi,0.13
2021-03-24,daily,Entertainment,Drishyam 2,0.2
2021-03-24,daily,health,Bird Flu,0.101032385336183
2021-03-24,daily,Sports,Copa America,0.1
2021-03-24,daily,Sports,Wimbledon,0.1
2021-03-24,daily,Sports,English Premier League,0.135573741327166
2021-03-25,daily,Sports,T20 World Cup,0.494007591977741
2021-03-25,daily,Health,Omicron,0.1
2021-03-25,daily,Tragedy,Bipin Rawat Death,0.1
2021-03-25,daily,"Festival, Days",Independence Day,0.249859600128257
2021-03-25,daily,Business,Zomato IPO,0.1
2021-03-25,daily,Business,PayTM IPO,0.1
2021-03-25,daily,Business,nykaa IPO,0.1
2021-03-25,daily,Elections,West Bengal Election,0.9443894993895
2021-03-25,daily,Health,coronavirus,10.7214285714286
2021-03-25,daily,World,Taliban,0.1
2021-03-25,daily,Governance,Air India Divestment,0.1
2021-03-25,daily,Sports,Neeraj Chopra,0.1
2021-03-25,daily,Entertainment,Raj Kundra,0.100779220779221
2021-03-25,daily,"Violence, war",Myanmar coup,0.1
2021-03-25,daily,Business,NFT,0.123379598729444
2021-03-25,daily,Politics,Farmers Protest,0.216028851659373
2021-03-25,daily,Entertainment,Miss Universe,0.107249809014515
2021-03-25,daily,Tragedy,Lakhimpur Kheri,0.1
2021-03-25,daily,Tragedy,Cyclone Tauktae,0.1
2021-03-25,daily,Tragedy,Cyclone Yaas,0.1
2021-03-25,daily,Tragedy,Cyclone Gulab,0.1
2021-03-25,daily,Tragedy,Cyclone Jawad,0.1
2021-03-25,daily,Politics,Pegasus,0.110350877192982
2021-03-25,daily,Entertainment,Aryan Khan,0.1
2021-03-25,daily,Elections,UP Election,0.470147058823529
2021-03-25,daily,Politics,Bulli Bai app,0.1
2021-03-25,daily,Tragedy,Vaishno Devi stampede,0.1
2021-03-25,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-03-25,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-03-25,daily,Tragedy,Uttarakhand flood,0.1
2021-03-25,daily,Elections,KMC Election 2021 Results,0.1
2021-03-25,daily,Politics,Panama Papers,0.1
2021-03-25,daily,Sports,Vijay Hazare Trophy,0.1
2021-03-25,daily,Sports,Novak Djokovic,0.127619047619048
2021-03-25,daily,World,Suez Canal Crisis,0.1
2021-03-25,daily,Business,cryptocurrency,0.427537647001142
2021-03-25,daily,"Festival, Days",Kumbh Mela,0.254537753712108
2021-03-25,daily,Sports,Tokyo Olympics,0.1
2021-03-25,daily,health,Delta variant,0.1
2021-03-25,daily,Business,Jack Dorsey quits,0.1
2021-03-25,daily,"Violence, war",Nagaland Killings,0.1
2021-03-25,daily,Sports,IPL Auction,0.113888888888889
2021-03-25,daily,Business,Pandora Papers,0.1
2021-03-25,daily,Sports,India vs South Africa,2.76944444444444
2021-03-25,daily,Sports,Eurocup,0.1
2021-03-25,daily,Health,COVID Vaccine,3.47142857142857
2021-03-25,daily,Business,Elon Musk,0.485714285714286
2021-03-25,daily,Entertainment,Vicky Kaushal,0.117142857142857
2021-03-25,daily,Sports,bajrang Punia,0.1
2021-03-25,daily,Sports,P V Sindhu,0.1
2021-03-25,daily,Sports,Sushil Kumar,0.1
2021-03-25,daily,Sports,Paralympics,0.1
2021-03-25,daily,Sports,IPL,5.61
2021-03-25,daily,Entertainment,Shershaah,0.1
2021-03-25,daily,Entertainment,Sooryavanshi,0.13
2021-03-25,daily,Entertainment,Drishyam 2,0.17
2021-03-25,daily,health,Bird Flu,0.101032385336183
2021-03-25,daily,Sports,Copa America,0.1
2021-03-25,daily,Sports,Wimbledon,0.1
2021-03-25,daily,Sports,English Premier League,0.100779220779221
2021-03-26,daily,Sports,T20 World Cup,0.333229814199964
2021-03-26,daily,Health,Omicron,0.1
2021-03-26,daily,Tragedy,Bipin Rawat Death,0.1
2021-03-26,daily,"Festival, Days",Independence Day,0.370526266794924
2021-03-26,daily,Business,Zomato IPO,0.1
2021-03-26,daily,Business,PayTM IPO,0.1
2021-03-26,daily,Business,nykaa IPO,0.1
2021-03-26,daily,Elections,West Bengal Election,1.03360002570529
2021-03-26,daily,Health,coronavirus,10.1714285714286
2021-03-26,daily,World,Taliban,0.1
2021-03-26,daily,Governance,Air India Divestment,0.1
2021-03-26,daily,Sports,Neeraj Chopra,0.1
2021-03-26,daily,Entertainment,Raj Kundra,0.1
2021-03-26,daily,"Violence, war",Myanmar coup,0.1
2021-03-26,daily,Business,NFT,0.119323380974596
2021-03-26,daily,Politics,Farmers Protest,0.213822838494455
2021-03-26,daily,Entertainment,Miss Universe,0.106470588235294
2021-03-26,daily,Tragedy,Lakhimpur Kheri,0.1
2021-03-26,daily,Tragedy,Cyclone Tauktae,0.1
2021-03-26,daily,Tragedy,Cyclone Yaas,0.1
2021-03-26,daily,Tragedy,Cyclone Gulab,0.1
2021-03-26,daily,Tragedy,Cyclone Jawad,0.1
2021-03-26,daily,Politics,Pegasus,0.110350877192982
2021-03-26,daily,Entertainment,Aryan Khan,0.1
2021-03-26,daily,Elections,UP Election,0.545147058823529
2021-03-26,daily,Politics,Bulli Bai app,0.1
2021-03-26,daily,Tragedy,Vaishno Devi stampede,0.1
2021-03-26,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-03-26,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-03-26,daily,Tragedy,Uttarakhand flood,0.1
2021-03-26,daily,Elections,KMC Election 2021 Results,0.1
2021-03-26,daily,Politics,Panama Papers,0.1
2021-03-26,daily,Sports,Vijay Hazare Trophy,0.1
2021-03-26,daily,Sports,Novak Djokovic,0.127619047619048
2021-03-26,daily,World,Suez Canal Crisis,0.1
2021-03-26,daily,Business,cryptocurrency,0.400496195302156
2021-03-26,daily,"Festival, Days",Kumbh Mela,0.207606602671368
2021-03-26,daily,Sports,Tokyo Olympics,0.1
2021-03-26,daily,health,Delta variant,0.1
2021-03-26,daily,Business,Jack Dorsey quits,0.1
2021-03-26,daily,"Violence, war",Nagaland Killings,0.1
2021-03-26,daily,Sports,IPL Auction,0.116666666666667
2021-03-26,daily,Business,Pandora Papers,0.1
2021-03-26,daily,Sports,India vs South Africa,1.46111111111111
2021-03-26,daily,Sports,Eurocup,0.1
2021-03-26,daily,Health,COVID Vaccine,3.63736263736264
2021-03-26,daily,Business,Elon Musk,0.41978021978022
2021-03-26,daily,Entertainment,Vicky Kaushal,0.117142857142857
2021-03-26,daily,Sports,bajrang Punia,0.1
2021-03-26,daily,Sports,P V Sindhu,0.1
2021-03-26,daily,Sports,Sushil Kumar,0.1
2021-03-26,daily,Sports,Paralympics,0.1
2021-03-26,daily,Sports,IPL,5.81
2021-03-26,daily,Entertainment,Shershaah,0.1
2021-03-26,daily,Entertainment,Sooryavanshi,0.13
2021-03-26,daily,Entertainment,Drishyam 2,0.15
2021-03-26,daily,health,Bird Flu,0.104910698803537
2021-03-26,daily,Sports,Copa America,0.1
2021-03-26,daily,Sports,Wimbledon,0.1
2021-03-26,daily,Sports,English Premier League,0.1
2021-03-27,daily,Sports,T20 World Cup,0.282896129619704
2021-03-27,daily,Health,Omicron,0.1
2021-03-27,daily,Tragedy,Bipin Rawat Death,0.1
2021-03-27,daily,"Festival, Days",Independence Day,0.453666414318633
2021-03-27,daily,Business,Zomato IPO,0.1
2021-03-27,daily,Business,PayTM IPO,0.1
2021-03-27,daily,Business,nykaa IPO,0.1
2021-03-27,daily,Elections,West Bengal Election,1.39403958614485
2021-03-27,daily,Health,coronavirus,10.2964285714286
2021-03-27,daily,World,Taliban,0.1
2021-03-27,daily,Governance,Air India Divestment,0.1
2021-03-27,daily,Sports,Neeraj Chopra,0.1
2021-03-27,daily,Entertainment,Raj Kundra,0.1
2021-03-27,daily,"Violence, war",Myanmar coup,0.1
2021-03-27,daily,Business,NFT,0.128656714307929
2021-03-27,daily,Politics,Farmers Protest,0.215173049464919
2021-03-27,daily,Entertainment,Miss Universe,0.115803921568628
2021-03-27,daily,Tragedy,Lakhimpur Kheri,0.1
2021-03-27,daily,Tragedy,Cyclone Tauktae,0.1
2021-03-27,daily,Tragedy,Cyclone Yaas,0.1
2021-03-27,daily,Tragedy,Cyclone Gulab,0.1
2021-03-27,daily,Tragedy,Cyclone Jawad,0.1
2021-03-27,daily,Politics,Pegasus,0.110350877192982
2021-03-27,daily,Entertainment,Aryan Khan,0.1
2021-03-27,daily,Elections,UP Election,0.5775
2021-03-27,daily,Politics,Bulli Bai app,0.1
2021-03-27,daily,Tragedy,Vaishno Devi stampede,0.1
2021-03-27,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-03-27,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-03-27,daily,Tragedy,Uttarakhand flood,0.1
2021-03-27,daily,Elections,KMC Election 2021 Results,0.1
2021-03-27,daily,Politics,Panama Papers,0.1
2021-03-27,daily,Sports,Vijay Hazare Trophy,0.1
2021-03-27,daily,Sports,Novak Djokovic,0.127619047619048
2021-03-27,daily,World,Suez Canal Crisis,0.1
2021-03-27,daily,Business,cryptocurrency,0.423078473783169
2021-03-27,daily,"Festival, Days",Kumbh Mela,0.212973691278963
2021-03-27,daily,Sports,Tokyo Olympics,0.1
2021-03-27,daily,health,Delta variant,0.1
2021-03-27,daily,Business,Jack Dorsey quits,0.1
2021-03-27,daily,"Violence, war",Nagaland Killings,0.1
2021-03-27,daily,Sports,IPL Auction,0.116666666666667
2021-03-27,daily,Business,Pandora Papers,0.1
2021-03-27,daily,Sports,India vs South Africa,1.26111111111111
2021-03-27,daily,Sports,Eurocup,0.1
2021-03-27,daily,Health,COVID Vaccine,3.58021978021978
2021-03-27,daily,Business,Elon Musk,0.405494505494506
2021-03-27,daily,Entertainment,Vicky Kaushal,0.108571428571429
2021-03-27,daily,Sports,bajrang Punia,0.1
2021-03-27,daily,Sports,P V Sindhu,0.1
2021-03-27,daily,Sports,Sushil Kumar,0.1
2021-03-27,daily,Sports,Paralympics,0.1
2021-03-27,daily,Sports,IPL,6.14
2021-03-27,daily,Entertainment,Shershaah,0.1
2021-03-27,daily,Entertainment,Sooryavanshi,0.13
2021-03-27,daily,Entertainment,Drishyam 2,0.16
2021-03-27,daily,health,Bird Flu,0.104657534246575
2021-03-27,daily,Sports,Copa America,0.1
2021-03-27,daily,Sports,Wimbledon,0.1
2021-03-27,daily,Sports,English Premier League,0.104
2021-03-28,daily,Sports,T20 World Cup,0.34476858552201
2021-03-28,daily,Health,Omicron,0.1
2021-03-28,daily,Tragedy,Bipin Rawat Death,0.1
2021-03-28,daily,"Festival, Days",Independence Day,0.474996129379691
2021-03-28,daily,Business,Zomato IPO,0.1
2021-03-28,daily,Business,PayTM IPO,0.1
2021-03-28,daily,Business,nykaa IPO,0.1
2021-03-28,daily,Elections,West Bengal Election,1.56396295779236
2021-03-28,daily,Health,coronavirus,10.8583333333333
2021-03-28,daily,World,Taliban,0.1
2021-03-28,daily,Governance,Air India Divestment,0.1
2021-03-28,daily,Sports,Neeraj Chopra,0.1
2021-03-28,daily,Entertainment,Raj Kundra,0.1
2021-03-28,daily,"Violence, war",Myanmar coup,0.105
2021-03-28,daily,Business,NFT,0.124875201702887
2021-03-28,daily,Politics,Farmers Protest,0.244794898204415
2021-03-28,daily,Entertainment,Miss Universe,0.109333333333333
2021-03-28,daily,Tragedy,Lakhimpur Kheri,0.101428571428571
2021-03-28,daily,Tragedy,Cyclone Tauktae,0.1
2021-03-28,daily,Tragedy,Cyclone Yaas,0.1
2021-03-28,daily,Tragedy,Cyclone Gulab,0.1
2021-03-28,daily,Tragedy,Cyclone Jawad,0.1
2021-03-28,daily,Politics,Pegasus,0.110350877192982
2021-03-28,daily,Entertainment,Aryan Khan,0.1
2021-03-28,daily,Elections,UP Election,0.654166666666667
2021-03-28,daily,Politics,Bulli Bai app,0.1
2021-03-28,daily,Tragedy,Vaishno Devi stampede,0.1
2021-03-28,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-03-28,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-03-28,daily,Tragedy,Uttarakhand flood,0.1
2021-03-28,daily,Elections,KMC Election 2021 Results,0.1
2021-03-28,daily,Politics,Panama Papers,0.1
2021-03-28,daily,Sports,Vijay Hazare Trophy,0.1
2021-03-28,daily,Sports,Novak Djokovic,0.1
2021-03-28,daily,World,Suez Canal Crisis,0.1
2021-03-28,daily,Business,cryptocurrency,0.421817969581488
2021-03-28,daily,"Festival, Days",Kumbh Mela,0.208141758505854
2021-03-28,daily,Sports,Tokyo Olympics,0.1
2021-03-28,daily,health,Delta variant,0.1
2021-03-28,daily,Business,Jack Dorsey quits,0.1
2021-03-28,daily,"Violence, war",Nagaland Killings,0.1
2021-03-28,daily,Sports,IPL Auction,0.158333333333333
2021-03-28,daily,Business,Pandora Papers,0.1
2021-03-28,daily,Sports,India vs South Africa,0.35611111111111
2021-03-28,daily,Sports,Eurocup,0.1
2021-03-28,daily,Health,COVID Vaccine,3.46021978021978
2021-03-28,daily,Business,Elon Musk,0.405494505494506
2021-03-28,daily,Entertainment,Vicky Kaushal,0.108571428571429
2021-03-28,daily,Sports,bajrang Punia,0.1
2021-03-28,daily,Sports,P V Sindhu,0.1
2021-03-28,daily,Sports,Sushil Kumar,0.1
2021-03-28,daily,Sports,Paralympics,0.1
2021-03-28,daily,Sports,IPL,8.19
2021-03-28,daily,Entertainment,Shershaah,0.1
2021-03-28,daily,Entertainment,Sooryavanshi,0.13
2021-03-28,daily,Entertainment,Drishyam 2,0.176666666666667
2021-03-28,daily,health,Bird Flu,0.104657534246575
2021-03-28,daily,Sports,Copa America,0.1
2021-03-28,daily,Sports,Wimbledon,0.1
2021-03-28,daily,Sports,English Premier League,0.104
2021-03-29,daily,Sports,T20 World Cup,0.381322639576064
2021-03-29,daily,Health,Omicron,0.1
2021-03-29,daily,Tragedy,Bipin Rawat Death,0.1
2021-03-29,daily,"Festival, Days",Independence Day,0.452833967217529
2021-03-29,daily,Business,Zomato IPO,0.1
2021-03-29,daily,Business,PayTM IPO,0.1
2021-03-29,daily,Business,nykaa IPO,0.1
2021-03-29,daily,Elections,West Bengal Election,1.54667017305771
2021-03-29,daily,Health,coronavirus,11.3583333333333
2021-03-29,daily,World,Taliban,0.1
2021-03-29,daily,Governance,Air India Divestment,0.1
2021-03-29,daily,Sports,Neeraj Chopra,0.1
2021-03-29,daily,Entertainment,Raj Kundra,0.1
2021-03-29,daily,"Violence, war",Myanmar coup,0.105
2021-03-29,daily,Business,NFT,0.125265445605326
2021-03-29,daily,Politics,Farmers Protest,0.233380264058074
2021-03-29,daily,Entertainment,Miss Universe,0.109333333333333
2021-03-29,daily,Tragedy,Lakhimpur Kheri,0.101428571428571
2021-03-29,daily,Tragedy,Cyclone Tauktae,0.1
2021-03-29,daily,Tragedy,Cyclone Yaas,0.1
2021-03-29,daily,Tragedy,Cyclone Gulab,0.1
2021-03-29,daily,Tragedy,Cyclone Jawad,0.1
2021-03-29,daily,Politics,Pegasus,0.108074454428755
2021-03-29,daily,Entertainment,Aryan Khan,0.1
2021-03-29,daily,Elections,UP Election,0.625
2021-03-29,daily,Politics,Bulli Bai app,0.1
2021-03-29,daily,Tragedy,Vaishno Devi stampede,0.1
2021-03-29,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-03-29,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-03-29,daily,Tragedy,Uttarakhand flood,0.1
2021-03-29,daily,Elections,KMC Election 2021 Results,0.1
2021-03-29,daily,Politics,Panama Papers,0.1
2021-03-29,daily,Sports,Vijay Hazare Trophy,0.1
2021-03-29,daily,Sports,Novak Djokovic,0.1
2021-03-29,daily,World,Suez Canal Crisis,0.1
2021-03-29,daily,Business,cryptocurrency,0.452712278524578
2021-03-29,daily,"Festival, Days",Kumbh Mela,0.246418181270081
2021-03-29,daily,Sports,Tokyo Olympics,0.1
2021-03-29,daily,health,Delta variant,0.1
2021-03-29,daily,Business,Jack Dorsey quits,0.1
2021-03-29,daily,"Violence, war",Nagaland Killings,0.1
2021-03-29,daily,Sports,IPL Auction,0.180555555555555
2021-03-29,daily,Business,Pandora Papers,0.1
2021-03-29,daily,Sports,India vs South Africa,0.131666666666666
2021-03-29,daily,Sports,Eurocup,0.1
2021-03-29,daily,Health,COVID Vaccine,3.29641025641026
2021-03-29,daily,Business,Elon Musk,0.39978021978022
2021-03-29,daily,Entertainment,Vicky Kaushal,0.108571428571429
2021-03-29,daily,Sports,bajrang Punia,0.1
2021-03-29,daily,Sports,P V Sindhu,0.1
2021-03-29,daily,Sports,Sushil Kumar,0.1
2021-03-29,daily,Sports,Paralympics,0.1
2021-03-29,daily,Sports,IPL,9.17
2021-03-29,daily,Entertainment,Shershaah,0.1
2021-03-29,daily,Entertainment,Sooryavanshi,0.1
2021-03-29,daily,Entertainment,Drishyam 2,0.196666666666667
2021-03-29,daily,health,Bird Flu,0.104657534246575
2021-03-29,daily,Sports,Copa America,0.1
2021-03-29,daily,Sports,Wimbledon,0.1
2021-03-29,daily,Sports,English Premier League,0.104
2021-03-30,daily,Sports,T20 World Cup,0.393236594347162
2021-03-30,daily,Health,Omicron,0.1
2021-03-30,daily,Tragedy,Bipin Rawat Death,0.1
2021-03-30,daily,"Festival, Days",Independence Day,0.424648639032201
2021-03-30,daily,Business,Zomato IPO,0.1
2021-03-30,daily,Business,PayTM IPO,0.1
2021-03-30,daily,Business,nykaa IPO,0.1
2021-03-30,daily,Elections,West Bengal Election,1.54667017305771
2021-03-30,daily,Health,coronavirus,10.9233333333333
2021-03-30,daily,World,Taliban,0.1
2021-03-30,daily,Governance,Air India Divestment,0.1
2021-03-30,daily,Sports,Neeraj Chopra,0.1
2021-03-30,daily,Entertainment,Raj Kundra,0.1
