date,T20 World Cup,Omicron,Bipin Rawat Death,Independence Day,Zomato IPO,PayTM IPO,nykaa IPO,West Bengal Election,coronavirus,Taliban,Air India Divestment,Neeraj Chopra,Raj Kundra,Myanmar coup,NFT,Farmers Protest,Miss Universe,Lakhimpur Kheri,Cyclone Tauktae,Cyclone Yaas,Cyclone Gulab,Cyclone Jawad,Pegasus,Aryan Khan,UP Election,Bulli Bai app,Vaishno Devi stampede,Ayodhya Deepotsav,Assam Mizoram Border Dispute,Uttarakhand flood,KMC Election 2021 Results,Panama Papers,Vijay Hazare Trophy,Novak Djokovic,cryptocurrency,Kumbh Mela,Tokyo Olympics,Delta variant,Jack Dorsey quits,Nagaland Killings,IPL Auction,Pandora Papers,India vs South Africa,Eurocup,COVID Vaccine,Elon Musk,Vicky Kaushal,bajrang Punia,P V Sindhu,Sushil Kumar,Paralympics,IPL,Shershaah,Sooryavanshi,Drishyam 2,Bird Flu,Copa America,Wimbledon,English Premier League
2021-05-16,0.284726836471022,0.1,0.1,0.141809503301752,0.1,0.1,0.1,0.1,15.2933333333333,0.1,0.1,0.1,0.1,0.1,0.116679791641032,0.109382716049383,0.356666666666667,0.1,9.28333333333334,0.1,0.1,0.1,0.1,0.1,0.276767676767677,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.301426571920758,1.90114081996435,0.102857142857143,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,10.1,0.6,0.18,0.1,0.1,0.29922354906875,0.1,2.8,0.1,0.1,0.1,0.1,0.179444444444444,0.1,0.257372356984983
2021-05-17,0.303860028860029,0.1,0.1,0.129441638608305,0.1,0.1,0.1,0.1,14.34,0.1,0.1,0.1,0.1,0.1,0.115749559082892,0.109837261503928,0.886666666666666,0.1,14.2333333333333,0.1,0.1,0.1,0.1,0.1,0.25010101010101,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.263287037037037,1.8566963755199,0.102857142857143,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,9.7,0.6,0.18,0.1,0.1,0.362381443805593,0.1,3,0.1,0.1,0.1,0.1,0.203888888888889,0.1,0.235750735363361
2021-05-18,0.326082251082251,0.1,0.1,0.13039130622464,0.1,0.1,0.1,0.1,13.94,0.12,0.1,0.1,0.1,0.1,0.109291819291819,0.116010101010101,1.13333333333333,0.1,18.4333333333333,0.146666666666667,0.1,0.1,0.1,0.1,0.227878787878788,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.259108499525166,1.67434343434343,0.102857142857143,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,10.2,0.6,0.18,0.1,0.1,0.634276868642194,0.1,3,0.1,0.1,0.1,0.1,0.228888888888889,0.1,0.238521298133924
2021-05-19,0.382903357903358,0.1,0.1,0.145526441359775,0.1,0.1,0.1,0.1,13.66,0.12,0.1,0.1,0.1,0.1,0.107863247863248,0.128442533442533,1.13333333333333,0.1,21.2333333333333,0.393333333333333,0.1,0.1,0.1,0.1,0.230656565656566,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.212441832858499,1.87305311176279,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,12.3,0.8,0.18,0.1,0.1,0.838443535308861,0.1,3,0.1,0.1,0.1,0.1,0.241587301587302,0.1,0.238521298133924
2021-05-20,0.35985140985141,0.1,0.1,0.16365414698748,0.1,0.1,0.1,0.1,13.8066666666667,0.12,0.1,0.1,0.1,0.1,0.111239871239871,0.128442533442533,1.15,0.1,19.0666666666667,0.573333333333333,0.1,0.1,0.1,0.1,0.226111111111111,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.159525166191833,2.19805311176279,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.126753246753246,0.1,12.9,0.9,0.18,0.1,0.1,0.941524767801858,0.1,3,0.1,0.1,0.1,0.1,0.251587301587302,0.1,0.209740810329046
2021-05-21,0.331159426729047,0.1,0.1,0.174593356238926,0.1,0.1,0.1,0.1,13.1666666666667,0.12,0.1,0.1,0.1,0.1,0.109017649017649,0.131536766916514,1.01666666666667,0.1,13.1333333333333,0.819999999999999,0.1,0.1,0.100253164556962,0.1,0.181666666666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10051282051282,2.25259856630824,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.126753246753246,0.1,13.3,0.9,0.1,0.1,0.1,0.929760061919505,0.1,2.8,0.1,0.1,0.1,0.1,0.251587301587302,0.1,0.180329045623163
2021-05-22,0.33388669945632,0.1,0.1,0.180108507754078,0.1,0.1,0.1,0.1,13.4,0.12,0.1,0.1,0.1,0.1,0.110350982350982,0.132415554795302,0.533333333333332,0.1,8.26666666666667,1.26666666666666,0.1,0.1,0.100253164556962,0.1,0.166666666666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10051282051282,2.35725806451613,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.126753246753246,0.1,13.2,0.9,0.1,0.1,0.1,1.05147058823529,0.1,2.4,0.1,0.1,0.1,0.1,0.282142857142857,0.1,0.179146613190731
2021-05-23,0.316570682140303,0.1,0.1,0.177844105489675,0.1,0.1,0.1,0.1,13.24,0.1,0.1,0.1,0.1,0.1,0.10808658008658,0.132848455228202,0.333333333333333,0.1,4.06666666666667,2.06666666666666,0.1,0.1,0.101032385336183,0.100779220779221,0.172222222222222,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.50100806451613,0.1,0.1,0.1,0.1,0.1,0.103376623376623,0.1,0.126753246753246,0.1,12.8,0.9,0.1,0.1,0.1,1.93382352941176,0.1,2.2,0.1,0.1,0.1,0.1,0.282142857142857,0.1,0.251873885918004
2021-05-24,0.273391031901829,0.1,0.1,0.168591323295717,0.1,0.1,0.1,0.1,13,0.1,0.1,0.1,0.1,0.1,0.10808658008658,0.123945434560475,0.333333333333333,0.1,1,3.53333333333333,0.1,0.1,0.101032385336183,0.100779220779221,0.191666666666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1708698156682,0.1,0.1,0.1,0.1,0.1,0.103376623376623,0.1,0.126753246753246,0.1,11.1,0.6,0.1,0.1,0.1,2.20743464052288,0.1,2,0.1,0.1,0.1,0.1,0.269444444444444,0.1,0.221873885918004
2021-05-25,0.285442979953777,0.1,0.1,0.161630284334678,0.1,0.1,0.1,0.1,12.84,0.1,0.1,0.1,0.1,0.1,0.104709956709957,0.123945434560476,0.333333333333333,0.1,0.533333333333333,6.13333333333333,0.1,0.1,0.105032385336183,0.100779220779221,0.191666666666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.86845046082949,0.1,0.1,0.1,0.1,0.1,0.103376623376623,0.1,0.099999999999999,0.1,10.7,0.5,0.1,0.1,0.1,2.42875816993464,0.1,2,0.1,0.1,0.1,0.1,0.269444444444444,0.1,0.221873885918004
2021-05-26,0.289721817536234,0.1,0.1,0.160845830777894,0.1,0.1,0.1,0.1,13.07,0.1,0.1,0.1,0.1,0.1,0.121329675019816,0.177502218300893,0.286666666666666,0.1,0.4,9.33333333333332,0.1,0.1,0.104779220779221,0.100779220779221,0.244444444444444,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.80638149531225,0.1,0.1,0.1,0.1,0.1,0.103376623376623,0.1,0.099999999999999,0.1,12.3,0.6,0.1,0.1,0.1,2.55424836601307,0.1,2,0.1,0.1,0.1,0.1,0.248015873015873,0.1,0.212462121212121
2021-05-27,0.289086896901313,0.1,0.1,0.174306148238211,0.1,0.1,0.1,0.1,13.32,0.1,0.1,0.1,0.1,0.1,0.138091579781721,0.178391107189782,0.24,0.1,0.333333333333333,9.66666666666666,0.102222222222222,0.1,0.104779220779221,0.100779220779221,0.276587301587302,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.74360233898471,0.1,0.1,0.1,0.1,0.1,0.103376623376623,0.1,0.099999999999999,0.1,14.4,0.7,0.1,0.1,0.1,2.58817693744164,0.1,2,0.1,0.1,0.1,0.1,0.273015873015873,0.1,0.201212121212121
2021-05-28,0.30809067793041,0.1,0.1,0.188904208405892,0.1,0.1,0.1,0.1,12.84,0.1,0.1,0.1,0.1,0.1,0.14256305767092,0.164624873423548,0.193333333333333,0.1,0.286666666666666,9.06666666666666,0.110070323488045,0.1,0.104,0.1,0.248809523809524,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5968220359544,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,14.7,0.7,0.1,0.1,0.1,1.64700046685341,0.1,2,0.1,0.1,0.1,0.1,0.298015873015873,0.1,0.1
2021-05-29,0.346078294029482,0.1,0.1,0.20512711862261,0.1,0.1,0.1,0.1,12.44,0.1,0.1,0.1,0.1,0.1,0.14256305767092,0.164779672185158,0.146666666666667,0.1,0.286666666666666,7.46666666666666,0.121649270856466,0.1,0.104,0.1,0.279365079365079,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.106315789473684,1.61950060738297,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,14.8,0.7,0.1,0.1,0.1,1.3233893557423,0.1,2,0.1,0.1,0.1,0.1,0.328571428571429,0.1,0.1
2021-05-30,0.323254764617717,0.1,0.1,0.211362412740257,0.1,0.1,0.1,0.1,12.97,0.1,0.1,0.1,0.1,0.1,0.143151292965038,0.164779672185158,0.146666666666667,0.1,0.24,4.73333333333333,0.131061035562348,0.1,0.100588235294118,0.1,0.257936507936508,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.127492260061919,1.63977710507883,0.101428571428571,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,16.7,0.8,0.1,0.1,0.1,1.0808893557423,0.1,2,0.1,0.1,0.1,0.1,0.392857142857143,0.1,0.107586206896552
2021-05-31,0.375595838085551,0.1,0.1,0.209649432154037,0.1,0.1,0.1,0.1,12.46,0.1,0.1,0.1,0.1,0.1,0.1281531962768,0.105906432748538,0.146666666666667,0.1,0.24,1.33333333333333,0.131061035562348,0.1,0.100588235294118,0.1,0.232936507936508,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.131816584386244,1.64378155446704,0.101428571428571,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,14.5,0.7,0.1,0.1,0.1,0.91422268907563,0.1,2,0.1,0.1,0.1,0.1,0.539285714285714,0.1,0.107586206896552
2021-06-01,0.339604252696375,0.1,0.1,0.185361805456772,0.1,0.11,0.1,0.1,11.8322222222222,0.1,0.1,0.1,0.1,0.1,0.148057958181562,0.103684210526316,0.152666666666667,0.1,0.193333333333333,0.563333333333333,0.130838813340126,0.1,0.100588235294118,0.1,0.227793650793651,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.163871378906792,1.57498415468372,0.101428571428571,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,13.3,0.7,0.1,0.1,0.1,0.692794117647058,0.1,2.28965517241379,0.1,0.1,0.11448275862069,0.246666666666667,0.572619047619048,0.1,0.107586206896552
2021-06-02,0.356964108030914,0.1,0.1,0.213101407626754,0.1,0.134705882352941,0.1,0.105882352941176,11.8572222222222,0.1,0.1,0.1,0.1,0.1,0.176680445151033,0.109566563467492,0.170313725490196,0.1,0.20156862745098,0.334313725490196,0.122990712074303,0.1,0.100588235294118,0.1,0.257336134453782,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.169677830519695,1.57134779104736,0.101428571428571,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,14,0.8,0.1,0.1,0.1,0.518676470588235,0.1,2.68965517241379,0.1,0.1,0.127816091954023,0.346666666666666,0.657619047619047,0.102222222222222,0.107586206896552
2021-06-03,0.312960110695804,0.1,0.1,0.191249309025821,0.1,0.134705882352941,0.1,0.105882352941176,11.6483333333333,0.1,0.1,0.1,0.1,0.1,0.188259392519454,0.105882352941176,0.170313725490196,0.1,0.16437564499484,0.22203302373581,0.111411764705882,0.1,0.100588235294118,0.1,0.232862450243255,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.175246099017025,1.43421543810618,0.101428571428571,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,15.2,0.9,0.1,0.1,0.1,0.385913312693498,0.1,2.88224776500639,0.1,0.1,0.137445721583653,0.36,0.749285714285714,0.102222222222222,0.107586206896552
2021-06-04,0.307400078463733,0.1,0.1,0.191370179291736,0.102727272727273,0.141978609625668,0.1,0.106336898395722,10.8233333333333,0.105,0.1,0.1,0.1,0.1,0.199489339043518,0.105882352941176,0.128647058823529,0.1,0.16437564499484,0.189457266160052,0.102,0.1,0.1,0.1,0.261109203490008,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.16219462842879,1.32684216621678,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999999999999,0.1,14.8,0.9,0.1,0.1,0.1,0.29773149451168,0.1,3.18624776500639,0.1,0.1,0.149445721583653,0.36,0.955,0.104444444444444,0.1
2021-06-05,0.253346024409679,0.1,0.1,0.202180990102546,0.102727272727273,0.141978609625668,0.1,0.106336898395722,10.8833333333333,0.105,0.1,0.1,0.1,0.1,0.216069964612908,0.11734302709848,0.140107732980833,0.1,0.117708978328173,0.142790599493386,0.102,0.1,0.1,0.1,0.260547405737199,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.208639534873696,1.22935112679026,0.1,0.1,0.122105263157895,0.1,0.1,0.1,0.1,0.099999999999999,0.1,16.6,1,0.1,0.1,0.1,0.235933741702691,0.1,3.47086314962177,0.1,0.1,0.167907260045191,0.36,0.98,0.106666666666667,0.1
2021-06-06,0.266639197100442,0.1,0.1,0.252341632672827,0.102727272727273,0.131978609625668,0.1,0.108559120617944,11.2325396825397,0.105,0.1,0.1,0.1,0.1,0.208069964612908,0.125120804876258,0.164107732980833,0.1,0.131042311661507,0.132790599493386,0.1,0.1,0.102222222222222,0.1,0.258547405737199,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.190547004504092,1.35199468041973,0.1,0.1,0.122105263157895,0.1,0.1,0.1,0.1,0.099999999999999,0.1,17.2,1,0.1,0.1,0.1,0.227600408369358,0.1,3.6002555962556,0.1,0.1,0.153424501424501,0.243333333333333,1.04666666666667,0.106666666666667,0.1
2021-06-07,0.260235256213743,0.1,0.1,0.252144588337852,0.102727272727273,0.107272727272727,0.1,0.108391053391053,11.5503968253968,0.105,0.1,0.1,0.1,0.1,0.171599376377614,0.119238451935081,0.172174959871589,0.105714285714286,0.12280701754386,0.115143540669856,0.1,0.1,0.102222222222222,0.1,0.266782699854846,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.286309180342169,1.35866134708639,0.1,0.1,0.122105263157895,0.1,0.1,0.1,0.1,0.099999999999999,0.1,17.6,1,0.1,0.1,0.1,0.186423937781123,0.1,3.6702555962556,0.1,0.1,0.140091168091168,0.143333333333333,1.08666666666667,0.104444444444444,0.1
2021-06-08,0.250595528852496,0.1,0.1,0.267788859678326,0.102727272727273,0.107272727272727,0.1,0.108391053391053,11.6392857142857,0.105,0.1,0.1,0.1,0.1,0.160020429009193,0.119238451935081,0.17345155561627,0.106990881458967,0.113333333333333,0.114090909090909,0.1,0.1,0.103498817966903,0.1,0.239660639384522,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.283410629617531,1.42424519256488,0.1,0.1,0.122105263157895,0.1,0.1,0.1,0.1,0.099999999999999,0.1,17.4,1,0.1,0.1,0.1,0.178495606314157,0.1,3.72951485551486,0.1,0.1,0.147498575498575,0.13,1.05333333333333,0.105497076023392,0.1
2021-06-09,0.250273208143391,0.1,0.1,0.279432695294764,0.1,0.1,0.1,0.107936507936508,11.3642857142857,0.1,0.1,0.1,0.1,0.1,0.15229863273318,0.120925198923033,0.174957579712655,0.108677628446918,0.113333333333333,0.1,0.1,0.1,0.103498817966903,0.1,0.231035228650677,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.348618962950865,1.38876132159714,0.1,0.1,0.146549707602339,0.1,0.1,0.1,0.1,0.099999999999999,0.1,17.2,1,0.28,0.1,0.1,0.168364171483927,0.1,3.57551485551486,0.1,0.1,0.135498575498575,0.13,1.01333333333333,0.106804265565875,0.1
2021-06-10,0.270749616755392,0.1,0.1,0.278928801570531,0.1,0.1,0.1,0.11015873015873,11.5214285714286,0.108571428571429,0.1,0.1,0.102222222222222,0.1,0.136318607764391,0.10946452476573,0.190719127777574,0.108677628446918,0.113333333333333,0.1,0.1,0.1,0.105721040189125,0.1,0.237152581959042,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.358618962950865,1.39137570068211,0.1,0.1,0.157777777777778,0.1,0.1,0.1,0.1,0.129999999999999,0.103880597014925,16.2,1,0.46,0.1,0.1,0.238495257626249,0.1,3.64328042328042,0.1,0.1,0.125608465608466,0.13,1.21333333333333,0.11124871001032,0.1
2021-06-11,0.252439114472287,0.1,0.1,0.248837477369618,0.1,0.1,0.1,0.107936507936508,10.85,0.113571428571429,0.1,0.1,0.111767676767677,0.1,0.106318607764391,0.108959474260679,0.16117367323212,0.113677628446918,0.1,0.1,0.1,0.1,0.103498817966903,0.1,0.214425309231769,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.477781698799921,1.19406190336831,0.1,0.1,0.190409356725146,0.1,0.1,0.1,0.1,0.129999999999999,0.149734255551511,16,1,0.46,0.1,0.1,0.233192227323219,0.1,3.3842328042328,0.1,0.104,0.129608465608466,0.1,1.69333333333333,0.146804265565875,0.1
2021-06-12,0.221515866418895,0.1,0.1,0.231707332764501,0.1,0.1,0.1,0.102222222222222,10.4785714285714,0.113571428571429,0.1,0.1,0.326434343434343,0.1,0.123651941097724,0.108959474260679,0.182126054184501,0.107963342732633,0.112,0.1,0.1,0.1,0.103498817966903,0.1,0.207758642565102,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.479849434985305,1.13557133733058,0.1,0.1,0.220409356725146,0.1,0.1,0.1,0.1,0.145294117647058,0.309734255551511,15.8,0.82,0.46,0.1,0.1,0.239858893989886,0.1,3.14150553150553,0.1,0.129454545454545,0.129608465608466,0.1,2.64333333333333,0.206804265565875,0.1
2021-06-13,0.227830447360341,0.1,0.1,0.228645717762588,0.1,0.1,0.1,0.109382716049383,10.6535714285714,0.113571428571429,0.1,0.1,0.454582491582491,0.1,0.125874163319946,0.116119968087839,0.200355631279326,0.106686746987952,0.112,0.1,0.1,0.1,0.102222222222222,0.1,0.233737103295336,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.789846978586386,1.10345605168982,0.1,0.1,0.270997592019264,0.1,0.1,0.1,0.1,0.145294117647058,0.492365834498879,15.6,0.82,0.46,0.1,0.1,0.242433099400971,0.1,3.02008846226238,0.1,0.129454545454545,0.118658385093168,0.1,4.91,0.291633986928104,0.1
2021-06-14,0.221107758284711,0.1,0.1,0.21039174950862,0.1,0.1,0.1,0.109382716049383,11.0178571428572,0.113571428571429,0.1,0.1,0.521424596845649,0.1,0.121777777777778,0.120749010573572,0.19384960718294,0.113947368421053,0.112,0.1,0.1,0.1,0.108538011695906,0.1,0.25133380589521,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.834695463434871,1.05530790354167,0.1,0.1,0.326553147574819,0.1,0.1,0.103529411764706,0.1,0.145294117647058,0.587858792245358,15,0.82,0.28,0.1,0.1,0.262851615570914,0.1,3.07008846226238,0.1,0.129454545454545,0.153203839638622,0.1,8.31,0.343104575163399,0.1
2021-06-15,0.184228740166652,0.1,0.1,0.214716705674605,0.1,0.1,0.1,0.10716049382716,10.7321428571429,0.105,0.1,0.1,0.544916660337713,0.1,0.122412698412698,0.120749010573572,0.180913099246432,0.122518796992481,0.112,0.1,0.1,0.1,0.106315789473684,0.1,0.26149253605394,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.804906624822502,1.04424908001226,0.1,0.1,0.366553147574819,0.1,0.1,0.103529411764706,0.1,0.115294117647058,0.79125092250316,15,0.82,0.1,0.1,0.1,0.17451828223758,0.1,2.94770750988142,0.1,0.129454545454545,0.154632411067194,0.1,12.01,0.383104575163399,0.1
2021-06-16,0.181166693430149,0.1,0.1,0.194611951444145,0.1,0.1,0.1,0.10716049382716,10.6321428571429,0.105,0.1,0.1,0.535371205792258,0.1,0.124363917924894,0.113476283300845,0.182409773304082,0.117518796992481,0.116390243902439,0.1,0.1,0.1,0.106315789473684,0.1,0.265927125854383,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.678448291489169,1.02982884864287,0.1,0.1,0.369477124183007,0.1,0.1,0.103529411764706,0.1,0.115294117647058,0.891631030200341,14.4,0.82,0.1,0.1,0.1,0.158154645873944,0.1,2.82104084321476,0.1,0.125454545454545,0.155632411067194,0.1,13.21,0.374607843137255,0.1
2021-06-17,0.196779596655955,0.1,0.1,0.238224854669952,0.1,0.103333333333333,0.1,0.10716049382716,10.7940476190476,0.118333333333333,0.1,0.1,0.320704539125592,0.1,0.10703058459156,0.113476283300845,0.135743106637415,0.134185463659148,0.104390243902439,0.1,0.1,0.1,0.106315789473684,0.1,0.23259379252105,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.591175564216442,1.04878453095968,0.1,0.117209302325581,0.427169431875314,0.1,0.1,0.103529411764706,0.1,0.122857142857142,0.86520245877177,13.8,0.82,0.1,0.1,0.1,0.168154645873944,0.1,2.84082693947144,0.1,0.1,0.1591618228319,0.1,14.36,0.344607843137255,0.1
2021-06-18,0.192681443354665,0.1,0.1,0.256236491401548,0.1,0.105868544600939,0.1,0.1,10.5047619047619,0.126904761904762,0.1,0.1,0.192556390977444,0.1,0.129878784904549,0.10885100074129,0.135673553516219,0.153622083377458,0.104390243902439,0.1,0.1,0.1,0.106315789473684,0.1,0.205746287739273,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.282961744138215,0.974139500533714,0.1,0.117209302325581,0.48991452991453,0.1,0.1,0.103529411764706,0.1,0.690357142857142,0.832267849521371,13.4,0.64,0.1,0.1,0.1,0.138771929824561,0.1,3.10039215686275,0.1,0.1,0.15307486631016,0.1,15.71,0.278725490196078,0.1
2021-06-19,0.22587472066559,0.1,0.1,0.289196342008457,0.1,0.105868544600939,0.1,0.1,9.91547619047621,0.126904761904762,0.1,0.1,0.125714285714286,0.1,0.129878784904549,0.111803503950532,0.14738087058939,0.153943007639332,0.104390243902439,0.1,0.1,0.1,0.1,0.1,0.159956814055062,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.164779925956396,1.00504626937152,0.1,0.117209302325581,0.501025641025641,0.1,0.1,0.1,0.1,1.72298872180451,0.966125541125542,13.2,0.46,0.1,0.1,0.1,0.116666666666666,0.1,3.14205882352941,0.1,0.1,0.118529411764706,0.1,15.35,0.227254901960784,0.1
2021-06-20,0.24481371270803,0.1,0.1,0.2801777743692,0.1,0.105868544600939,0.1,0.103076923076923,9.85833333333334,0.135476190476191,0.1,0.1,0.1,0.1,0.130098565124329,0.127700939847968,0.143864387072907,0.145884399580724,0.104390243902439,0.1,0.1,0.1,0.110769230769231,0.1,0.114755348853597,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.14186970923813,0.922617697942945,0.1,0.117209302325581,0.513574660633484,0.1,0.1,0.1,0.1,2.33632205513784,0.955291170017198,13.2,0.28,0.1,0.1,0.1,0.116666666666666,0.1,3.23933155080214,0.1,0.1,0.108529411764706,0.1,13.17,0.198088235294118,0.1
2021-06-21,0.259519595060971,0.1,0.1,0.303707186133906,0.1,0.105868544600939,0.1,0.103076923076923,10.2583333333333,0.143809523809524,0.1,0.1,0.1,0.1,0.129042868000194,0.137551686116625,0.145793764575637,0.158720220476246,0.1,0.10089552238806,0.1,0.1,0.110769230769231,0.1,0.112898778049083,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.135203042571464,0.962236342010742,0.1,0.118042635658915,0.6294476765065,0.1,0.1,0.1,0.1,2.83632205513784,0.935089149815178,14.6,0.1,0.1,0.1,0.1,0.117562189054726,0.1,3.50073505957407,0.1,0.1,0.104582043343653,0.1,13.94,0.222457983193277,0.1
2021-06-22,0.226288825830202,0.1,0.1,0.254784109210829,0.1,0.102535211267606,0.1,0.103076923076923,9.98214285714287,0.139047619047619,0.1,0.1,0.1,0.1,0.129042868000194,0.138064506629446,0.153998892780765,0.155386887142913,0.1,0.10089552238806,0.1,0.1,0.111282051282051,0.1,0.131360316510621,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.119892037786774,0.95891408287453,0.1,0.102261904761905,0.862931839402429,0.1,0.1,0.1,0.1,2.88235380116959,0.918504022613612,32,0.28,0.1,0.1,0.1,0.10089552238806,0.1,3.38094896331739,0.1,0.1,0.101052631578947,0.1,14.56,0.234957983193277,0.1
2021-06-23,0.34394419306184,0.1,0.1,0.22893665158371,0.1,0.1,0.1,0.103076923076923,9.69642857142858,0.13547619047619,0.1,0.1,0.1,0.1,0.103972445464983,0.13552929536184,0.134562273062455,0.135950267424603,0.1,0.10089552238806,0.1,0.1,0.111282051282051,0.1,0.134112461564855,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.114122807017544,0.973714841887813,0.1,0.12097158218126,1.25591429554278,0.1,0.1,0.1,0.1,2.31485380116959,0.939050955355667,32.6,0.28,0.1,0.1,0.1,0.10089552238806,0.1,3.22294896331739,0.1,0.1,0.101052631578947,0.1,12.45,0.272735760971055,0.1
2021-06-24,0.452449757449758,0.1,0.1,0.193960498960499,0.1,0.1,0.1,0.103076923076923,9.69642857142858,0.140476190476191,0.1,0.1,0.1,0.1,0.106444355577342,0.126261002678913,0.123079675090408,0.126681974741676,0.1,0.10089552238806,0.1,0.1,0.111282051282051,0.1,0.136584371677214,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.114122807017544,0.9338133640553,0.1,0.132717613927291,1.66059265811588,0.1,0.1,0.1,0.1,1.28222222222222,0.824640065041162,32.8,0.28,0.1,0.1,0.1,0.10089552238806,0.1,3.0582053735738,0.1,0.1,0.10412955465587,0.1,11.97,0.371428571428571,0.1
2021-06-25,0.571277596277597,0.1,0.1,0.214473319473319,0.1,0.1,0.1,0.1,9.61071428571428,0.140476190476191,0.1,0.1,0.1,0.1,0.107051643026735,0.124574093097267,0.115994654847493,0.129853364755172,0.1,0.10089552238806,0.1,0.1,0.100512820512821,0.1,0.158176814322289,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.106052631578947,1.0098715651135,0.1,0.164569465779143,2.4297103051747,0.1,0.1,0.1,0.1,0.668888888888888,0.681441145496496,32.8,0.28,0.1,0.1,0.1,0.157211311861744,0.1,2.91275082811925,0.1,0.1,0.10412955465587,0.1,12.01,0.471428571428571,0.1
2021-06-26,0.777687852687852,0.1,0.1,0.197806652806653,0.1,0.1,0.1,0.1,9.12182539682539,0.129365079365079,0.1,0.1,0.1,0.1,0.106156120638675,0.133021219169036,0.130411930172993,0.117017543859649,0.1,0.1,0.1,0.1,0.100512820512821,0.1,0.160240961670653,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.106052631578947,0.967520818844845,0.1,0.16463165483387,3.25828173374613,0.1,0.1,0.1,0.1,0.257979797979797,0.658136672192023,31.6,0.28,0.1,0.1,0.1,0.219294512877939,0.1,2.71431028231028,0.1,0.1,0.103076923076923,0.1,10.76,0.52,0.1
